url,ProductName,Unit,price,unit_price,NetContents,unit_carbs,unit_energy,unit_fat,unit_protein,vegan
https://www.tesco.ie/groceries/en-IE/products/317852860,Fulfil Milk Chocolate & Almond Flavour Vitamin & Protein Bar 55g,100g,€3.19,58.0,55g ℮,5.6 g,1647.0,19.0,33.0,False
https://www.tesco.ie/groceries/en-IE/products/309188310,Ollys Original Pretzel Thins Salted 35G,100g,€1.50,42.86,35g ℮,3.5g,1412.0,5.2,11.1,False
https://www.tesco.ie/groceries/en-IE/products/315747343,Green Farm Chicken Breast Pieces 120G,100g,€3.29,27.42,120g ℮,<0.5g,517.0,2.1,25.3,False
https://www.tesco.ie/groceries/en-IE/products/268828181,Kilmeaden Red Cheddar 200G,100g,€3.50,17.5,200g ℮,,1618.0,32.0,26.0,False
https://www.tesco.ie/groceries/en-IE/products/279505857,Hovis Best Of Both Medium White 750G,100g,€1.75,2.33,750g ℮,5.6g,957.0,1.6,9.5,True
https://www.tesco.ie/groceries/en-IE/products/252424049,John West Tuna With A Twist Tomato And Herb Pouch 85G,100g,€2.49,29.29,85g ℮,2.0g,560.0,5.5,18.0,False
https://www.tesco.ie/groceries/en-IE/products/250139200,Flora Pro Activ Light Spread 250G,100g,€3.50,14.0,250g ℮,,1294.0,35.0,0.5,True
https://www.tesco.ie/groceries/en-IE/products/312209939,Kenco Iced Or Hot Salted Caramel Latte 8 X 20.3G,100g,€3.79,23.34,8 x 20.3g ℮,0.4 g,1648.0,7.0,7.0,False
https://www.tesco.ie/groceries/en-IE/products/251972887,Mcdougalls Fast Action Dried Yeast 8X7g,100g,€4.85,86.61,8 x 7g ℮,18.8g,1377.0,3.2,43.7,False
https://www.tesco.ie/groceries/en-IE/products/285679405,Tesco Homestyle Straight Cut Oven Chips 950G,100g,€1.55,1.63,950g e,2.5g,733.0,4.1,2.1,True
https://www.tesco.ie/groceries/en-IE/products/309751473,Kellogg's Special K Milk Chocolate Bars 6X20g,100g,€3.30,27.5,6 x 20g ℮,14 g,1640.0,9.6,7.0,False
https://www.tesco.ie/groceries/en-IE/products/317982757,TAYTO CORNADOS NACHO CHEESE FLAVOUR 110g,100g,€3.00,27.27,110g ℮,4.2g,2177.0,32.6,5.0,False
https://www.tesco.ie/groceries/en-IE/products/277661392,Denny Hickory Thick Cut Cap Rasher 240G,100g,€4.50,18.75,240g ℮,,798.0,12.7,17.5,False
https://www.tesco.ie/groceries/en-IE/products/313969694,Mccormack Family Farms Rocket Leaves 75G,100g,€1.19,15.87,75g,,117.0,0.7,2.6,False
https://www.tesco.ie/groceries/en-IE/products/305966830,Extra Refreshers Peppermint Sugarfree Chewing Gum Handy Box 7 pieces,100g,€0.90,57.69,15.6g,,700.0,0.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/317304467,Creamfields Greek Style Natural Yogurt 500g,100g,€1.19,2.38,500g e,0.5g,454.0,6.2,5.2,False
https://www.tesco.ie/groceries/en-IE/products/316791950,Stockwell & Co Brown Sauce 425 g,100g,€1.15,2.71,425g e (400ml),0.2g,260.0,0.1,0.5,True
https://www.tesco.ie/groceries/en-IE/products/265879153,Tesco Sweet Chilli Coated Peanuts 200G,100g,€1.50,7.5,200g e,7.1g,2337.0,38.0,14.6,True
https://www.tesco.ie/groceries/en-IE/products/289055728,Tesco Spaghetti Rings In Tomato Sauce 410G,100g,€0.55,1.34,410g e,0.7g,249.0,0.6,0.9,True
https://www.tesco.ie/groceries/en-IE/products/313501614,Charleville Lighter Red And Moz Grated Cheese 180G,100g,€3.50,19.44,180g ℮,,1236.0,22.0,26.0,False
https://www.tesco.ie/groceries/en-IE/products/268973255,Jus-Rol Puff Pastry Ready Rolled Sheet 320G,100g,€3.91,12.22,320g ℮,1.1 g,1617.0,23.7,5.3,True
https://www.tesco.ie/groceries/en-IE/products/313845987,Go Ahead Apple Crispy Fruit Slices Snack Bars Multipack 4 x 43.6g,100g,€2.99,17.18,174g ℮,6.5g,1565.0,7.1,5.3,False
https://www.tesco.ie/groceries/en-IE/products/307351771,Good4u Vitamin Milled Seed Breakfast 300G,100g,€5.25,17.5,300g ℮,15g,2268.0,43.0,27.0,False
https://www.tesco.ie/groceries/en-IE/products/310691749,Tesco Stone Baked Margherita Pizza 252G,100g,€2.00,7.94,252g,2.5g,1062.0,8.6,13.2,False
https://www.tesco.ie/groceries/en-IE/products/311941009,Mul/Rce Apple & Raspberry Low Fat Dessert 6X170g,100g,€5.23,5.13,6 x 170g ℮,,420.0,1.8,3.0,False
https://www.tesco.ie/groceries/en-IE/products/317532202,Promise Gluten Free 4 Plain Bagels 280g,100g,€4.29,15.32,280g ℮,11.8g,901.0,2.6,3.2,False
https://www.tesco.ie/groceries/en-IE/products/307137386,Cntry Crest Rooster Potatoes Microwavable 1Kg,100g,€2.49,2.49,1kg ℮,1.3g,346.0,0.2,2.1,False
https://www.tesco.ie/groceries/en-IE/products/317414538,Capsicana Mexican Chilli & Honey Fajita Kit 335g,100g,€4.45,13.28,335g ℮,2.3g,1039.0,3.1,5.8,False
https://www.tesco.ie/groceries/en-IE/products/307160737,Goodfella's Deep Pan Baked Pepperoni Pizza 411G,100g,€3.20,7.79,411g ℮,1.5g,1019.0,8.6,8.5,False
https://www.tesco.ie/groceries/en-IE/products/305986731,Sun Exotics Yoghurt Coated Peanuts 60G,100g,€1.00,16.67,60g,4.1g,2415.0,40.0,14.3,False
https://www.tesco.ie/groceries/en-IE/products/297682745,Tesco 4 Hot & Spicy Chicken Steaks 380G,100g,€3.20,8.42,380g e,2.2g,976.0,13.0,12.6,False
https://www.tesco.ie/groceries/en-IE/products/306654610,Tesco Finest* Tomato With Mascarpone And Fresh Basil Soup 400G,100g,€2.00,5.0,400g,1.1g,307.0,5.0,1.2,False
https://www.tesco.ie/groceries/en-IE/products/308117748,Nutella Hazelnut & Chocolate Spread 630G,100g,€4.85,7.7,630g ℮,,2252.0,30.9,6.3,False
https://www.tesco.ie/groceries/en-IE/products/314592820,Mcdonnells Super Noodles Roast Chicken Flavoured 85G,100g,€1.40,16.47,85g ℮,,549.0,5.3,3.1,False
https://www.tesco.ie/groceries/en-IE/products/250866433,Batchelors No Added Sugar Baked Beans 225G,100g,€1.25,5.56,225g ℮,3.9g,293.0,0.4,4.5,False
https://www.tesco.ie/groceries/en-IE/products/302986338,Tesco Tropical Fruit Slurpers 4X90g,100g,€3.00,8.33,4 x 90g e (360g),1.4g,282.0,0.1,0.3,True
https://www.tesco.ie/groceries/en-IE/products/300877131,Tesco Pumpkin Seeds Almond & Dark Chocolate Bars 140G,100g,€1.85,13.21,140g e (4 x 35g),6.6g,2415.0,45.0,20.0,False
https://www.tesco.ie/groceries/en-IE/products/315152608,Coolmore Strawberries And Cream Cake 380G,100g,€4.00,10.53,380g ℮,0.9g,1766.0,21.0,3.5,False
https://www.tesco.ie/groceries/en-IE/products/318185227,Bio&Me Fruit & Nut Muesli 450g,100g,€4.80,10.67,450g ℮,10g,1629.0,6.0,9.0,True
https://www.tesco.ie/groceries/en-IE/products/314936075,Tesco Oriental Style Takeaway with Vegetable Spring Roll 500g,100g,€3.75,7.5,500g e,1.5g,541.0,3.0,5.5,False
https://www.tesco.ie/groceries/en-IE/products/259684418,Erin Condensed Cream Of Tomato Soup 400G,100g,€2.90,7.25,400g ℮,,308.0,3.4,0.8,False
https://www.tesco.ie/groceries/en-IE/products/282430932,Flahavans Pinhead Oats 1Kg,100g,€1.75,1.75,1kg ℮,8.3g,1566.0,5.8,11.0,False
https://www.tesco.ie/groceries/en-IE/products/300513827,Itsu Chilli Miso Rice Noodle Cup 63G,100g,€2.30,36.51,63g ℮,0.6,281.0,0.7,1.5,True
https://www.tesco.ie/groceries/en-IE/products/312582933,Graham's The Family Dairy Protein 25G Peach Pouch 200G,100g,€1.99,9.95,200g ℮,,351.0,0.4,12.3,False
https://www.tesco.ie/groceries/en-IE/products/292399138,Tesco 100'S & 1000'S Sprinkles 85G,100g,€2.00,23.53,85g e,0.5g,1659.0,0.4,0.3,False
https://www.tesco.ie/groceries/en-IE/products/252738421,Kellogg's Special K Red Berries Breakfast Cereal 500g,100g,€6.45,12.9,500g ℮,6.6 g,1652.0,1.4,8.0,False
https://www.tesco.ie/groceries/en-IE/products/317303900,Butlers 78% Dark Chocolate Bar 90G,100g,€3.50,38.89,90g ℮,,2411.0,46.0,8.8,False
https://www.tesco.ie/groceries/en-IE/products/292990002,Tesco Strawberry Crisp Cereal 500G,100g,€1.75,3.5,500g e,7.5g,1774.0,12.1,9.4,False
https://www.tesco.ie/groceries/en-IE/products/312084745,Noisy Snacks Broad Beans Pulled Pork 25G,100g,€1.19,47.6,25g ℮,11.8g,1734.0,15.2,24.2,True
https://www.tesco.ie/groceries/en-IE/products/259623436,Tesco Free From Belgian Chocolate Wafers 107G,100g,€4.50,42.06,107g e,2.3g,2276.0,33.0,6.0,False
https://www.tesco.ie/groceries/en-IE/products/311943382,Mcdonnells Mild Curry Sauce 200G,100ml,€4.00,20.0,200g ℮,,362.0,3.2,1.9,False
https://www.tesco.ie/groceries/en-IE/products/303105845,Kellys White Pudding 280G,100g,€2.49,8.89,280g,,1050.0,15.2,11.7,False
https://www.tesco.ie/groceries/en-IE/products/314942597,Tesco Finest Irish Corn Fed Whole Chicken 1.2Kg,100g,€7.00,5.83,1.2kg e,0g,908.0,15.9,18.8,False
https://www.tesco.ie/groceries/en-IE/products/307733354,Alpen Original Swiss Style Muesli 1.1Kg,100g,€5.19,4.72,1.1kg ℮,7.7g,1578.0,5.6,11.0,False
https://www.tesco.ie/groceries/en-IE/products/310660470,Quorn Meat Free Crispy Nuggets 300G,100g,€3.50,11.67,300g ℮,4.5g,795.0,8.3,9.4,False
https://www.tesco.ie/groceries/en-IE/products/314322006,Cadbury Twirl Chocolate Pouch 300g,100g,€7.00,23.33,300g ℮,2.7 g,2192.0,28.0,7.8,False
https://www.tesco.ie/groceries/en-IE/products/313380404,Bunalun Organic Tomato And Chilli Sauce 350G,100g,€2.80,8.0,350g ℮,0.1g,153.0,0.2,1.4,False
https://www.tesco.ie/groceries/en-IE/products/288953750,Polo Sugar Free Mint Tube Multipack 33.4g 4 Pack,100g,€2.85,21.33,4 x 33.4g ℮,0.0g,980.0,0.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/311273713,Tesco Finest Karahi Curry Sauce 340G,100g,€2.85,8.38,340g e,1.8g,205.0,1.8,1.7,False
https://www.tesco.ie/groceries/en-IE/products/318175640,Forest Feast Real Value Natural Peanuts 270g,100g,€2.50,9.26,,8.5g,2371.0,49.2,25.8,False
https://www.tesco.ie/groceries/en-IE/products/302142577,Dr Oetker Dark Jumbo Chocolate Chips 125G,100g,€2.80,22.4,125g ℮,,2242.0,30.0,5.1,True
https://www.tesco.ie/groceries/en-IE/products/253332127,Ballymaloe Relish Sauce Squeezy 350G,100g,€3.89,11.11,350g ℮,1.9g,682.0,0.0,1.8,True
https://www.tesco.ie/groceries/en-IE/products/271183304,John West Limited No Drain Tuna Steaks In Oil 3X60g,100g,€3.99,22.17,3 x 60g ℮,,832.0,10.9,25.2,False
https://www.tesco.ie/groceries/en-IE/products/273868010,Tesco Frozen Chicken Burgers 680G,100g,€3.00,4.41,680g,1.0g,807.0,8.0,13.8,False
https://www.tesco.ie/groceries/en-IE/products/312585613,Brady Family At The Deli Baked Ham Slices 120G,100g,€4.00,33.33,120g ℮,,520.0,3.0,22.8,False
https://www.tesco.ie/groceries/en-IE/products/260178443,Mash Direct Mashed Turnip 400G,100g,€2.40,6.0,400g,3.1g,177.0,0.4,0.8,False
https://www.tesco.ie/groceries/en-IE/products/314098271,John West No Drain Tuna Chunks In Sunflower Oil 110G,100g,€2.79,25.36,110g ℮,,696.0,6.4,27.0,False
https://www.tesco.ie/groceries/en-IE/products/278393177,Tesco Chilli Paste 90G,100g,€2.00,22.22,90g e,8.0g,283.0,2.3,2.5,True
https://www.tesco.ie/groceries/en-IE/products/317975311,THINK MEDITERRANEAN CARAMELIZED PEPPER CONDIMENT 125g,100g,€4.50,36.0,125g,,1243.0,6.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/292543390,Cadbury Crunchie 4 Pack 104.4G (R),100g,€2.75,26.34,4 x 26.1g ℮,1.3 g,1958.0,17.0,3.1,False
https://www.tesco.ie/groceries/en-IE/products/264207784,Hochland Almette Soft Cheese 150G,100g,€1.75,11.67,150g,,1056.0,24.0,6.0,False
https://www.tesco.ie/groceries/en-IE/products/268285067,Tesco Roasted Salted Cashew Nuts 350,100g,€5.00,14.29,350g e,6.0g,2453.0,46.8,21.8,True
https://www.tesco.ie/groceries/en-IE/products/285815717,Tesco Cooked King Prawns 170G,100g,€3.50,20.59,170g e (excluding ice glaze),0.5g,324.0,0.4,17.6,False
https://www.tesco.ie/groceries/en-IE/products/289820301,Staffords Bakery Crusty Brown Pan Sliced 700G,100g,€2.99,4.27,700g,5.3g,1130.0,3.2,10.9,False
https://www.tesco.ie/groceries/en-IE/products/291724787,Mccambridge Brown Soda 320G,100g,€2.15,5.97,360g ℮,5.65g,1010.0,2.45,8.5,False
https://www.tesco.ie/groceries/en-IE/products/285140426,Dairylea Cheese Spread Triangles 8 pack 8x15.6G,100g,€2.55,20.4,125g ℮,1.3 g,866.0,15.0,12.0,False
https://www.tesco.ie/groceries/en-IE/products/282448511,Tesco Free From Conchiglie 500G,100g,€1.30,2.6,500g e,1.7g,694.0,0.3,3.1,True
https://www.tesco.ie/groceries/en-IE/products/307758970,Tesco Finest British Chicken Sage & Onion Gravy Granules 200G,100ml,€2.25,11.25,200g e,0.1g,131.0,2.1,0.3,False
https://www.tesco.ie/groceries/en-IE/products/308469976,Tesco Dark Brown Soft Sugar 500G,100g,€1.00,2.0,500g,0g,1668.0,0.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/254878516,Tesco Conchiglie Pasta Shells 1Kg,100g,€1.35,1.35,1kg e,2.2g,748.0,0.7,5.8,True
https://www.tesco.ie/groceries/en-IE/products/292140312,Tesco Organic Potatoes 2Kg,100g,€3.29,1.64,2kg,1.3g,346.0,0.2,2.1,False
https://www.tesco.ie/groceries/en-IE/products/308084964,Nutella Biscuits 12 Pieces 166G,100g,€2.75,16.37,166g ℮,,2158.0,24.0,7.0,False
https://www.tesco.ie/groceries/en-IE/products/279467089,Nestle Yorkie Duo 72G,100g,€2.00,27.78,72g ℮,1.8g,2252.0,30.3,6.0,False
https://www.tesco.ie/groceries/en-IE/products/268469904,Rudds White Pudding 280G,100g,€2.39,8.54,280g ℮,3.0g,813.0,8.6,9.9,False
https://www.tesco.ie/groceries/en-IE/products/313852146,Tayto Smokey Bacon Flavour Potato Crsps 37G,100g,€1.50,40.54,37g ℮,4.1g,2184.0,31.3,5.1,False
https://www.tesco.ie/groceries/en-IE/products/313625076,Tesco Stir Fry Medley 190G,100g,€1.99,10.47,190g e,2.3g,152.0,0.3,2.7,True
https://www.tesco.ie/groceries/en-IE/products/268564117,ST TOLA DIVINE   ORGANIC GOATS    CREAM CHS 120G,100g,€4.50,37.5,120g ℮,,808.0,15.0,12.5,False
https://www.tesco.ie/groceries/en-IE/products/314325896,Twinings Soulful Blnds Revitalise 20 Teabags 34G,100ml,€5.09,149.71,34g,,10.0,0.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/284884780,Chivers Mango & Pineapple 9 Calorie Jelly 150,100g,€1.20,8.0,150g ℮,,25.0,0.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/274077909,Tesco Organic Mushrooms 200G,100g,€1.39,6.95,200g e,0.7g,35.0,0.2,1.0,False
https://www.tesco.ie/groceries/en-IE/products/286558864,Jacobs Corn Cakes 84G,100g,€2.19,26.07,84g ℮,1.8g,1623.0,1.3,9.7,False
https://www.tesco.ie/groceries/en-IE/products/254551808,Sunny South Sliced Carrots 340G,100g,€1.39,4.09,340g ℮,"2,7g",112.0,0.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/302706337,Tesco Wild Salmon Fillets 500G,100g,€8.50,17.0,500g e (5x100g) (excluding ice glaze),0g,440.0,2.2,20.0,False
https://www.tesco.ie/groceries/en-IE/products/314585837,The Craft Chef Potato Gratin And Irish Chedder 400G,100g,€3.50,8.75,400g ℮,1.8g,412.0,4.3,2.3,False
https://www.tesco.ie/groceries/en-IE/products/316553075,M&M's Minis Milk Chocolate Bites 115g,100g,€3.69,32.09,115g ℮,,2058.0,20.0,5.5,False
https://www.tesco.ie/groceries/en-IE/products/308860443,Dairylea Snackers Cheese & Crackers Mini Oreo 66.1G,100g,€2.25,34.04,66.1g ℮,2.2 g,1645.0,18.0,13.0,False
https://www.tesco.ie/groceries/en-IE/products/254882608,Schwartz Lasagne Recipe Mix 36g,100g,€1.95,54.17,36g ℮,5.1g,1436.0,1.6,7.1,True
https://www.tesco.ie/groceries/en-IE/products/259083423,Pat The Baker 100% Wholemeal 400G,100g,€1.79,4.48,400g ℮,6.6,906.0,1.8,10.0,False
https://www.tesco.ie/groceries/en-IE/products/297115548,Tesco Organic Chestnut Mushrooms 200G,100g,€1.49,7.45,200g e,0.7g,35.0,0.2,1.0,False
https://www.tesco.ie/groceries/en-IE/products/268307613,Galberts Sweet Pancake 6 Pack 450G,100g,€3.99,9.98,405g ℮,1.0,855.0,6.4,7.5,False
https://www.tesco.ie/groceries/en-IE/products/273939900,Leerdammer Light Cheese Slices 160g,100g,€1.99,12.44,160g ℮,,1094.0,16.0,30.0,False
https://www.tesco.ie/groceries/en-IE/products/282746688,Glenilen Farm Strawberry Yoghurts 4X 125G,100g,€2.99,5.98,4 x 125g ℮,,355.0,2.8,3.7,False
https://www.tesco.ie/groceries/en-IE/products/315455129,Lindt Lindor Salted Caramel Milk Chocolate 337G,100g,€12.50,37.09,337g ℮,,2588.0,47.0,4.9,False
https://www.tesco.ie/groceries/en-IE/products/314825523,Foxs Chocolatey Indulgent Creams Honeycomb 130G,100g,€3.49,26.85,130g ℮,<0.5g,218.0,27.1,5.6,False
https://www.tesco.ie/groceries/en-IE/products/294093427,Lindt Teddy Perforated 5 Pack 50G,100g,€4.50,90.0,50g ℮,,2350.0,36.0,7.1,False
https://www.tesco.ie/groceries/en-IE/products/277374167,"Denny Pork, Onion And Tomato 90G",100g,€1.25,13.89,90g ℮,,798.0,13.0,14.0,False
https://www.tesco.ie/groceries/en-IE/products/312562560,Knorr Pastaria Pasta Carbonara 155G,100g,€3.19,20.58,155g ℮,<0.5 g,410.0,2.7,3.0,False
https://www.tesco.ie/groceries/en-IE/products/317639042,Hughes Farming Carrot Bag 750g,100g,€1.59,2.12,750g ℮,2.4g,175.0,0.3,0.6,False
https://www.tesco.ie/groceries/en-IE/products/314586148,Bio&Me Gut Loving Sticky Toffee Porridge 58g,100g,€1.55,26.72,58g ℮,4.4g,629.0,5.7,3.5,False
https://www.tesco.ie/groceries/en-IE/products/268876290,Charleville Spread Select Cheddar 125G,100g,€2.29,18.32,125g ℮,,1137.0,22.0,11.0,False
https://www.tesco.ie/groceries/en-IE/products/252310351,Ritter Sport Alpine Milk 100G,100g,€2.50,25.0,100g ℮,,2282.0,32.0,8.0,False
https://www.tesco.ie/groceries/en-IE/products/317298628,Tesco Finest 6 Pork Sage & Onion Sausages 454g,100g,€2.99,6.59,454g e,0.9g,925.0,15.5,14.5,False
https://www.tesco.ie/groceries/en-IE/products/253818953,Mallons Pork Sausages 454G,100g,€3.89,8.57,454g ℮,1.4g,1355.0,28.0,10.0,False
https://www.tesco.ie/groceries/en-IE/products/290153006,Boylans Fruit From Qlty Fzn Blueberries 300G,100g,€2.50,8.33,300g ℮,4.4g,190.0,0.6,1.2,False
https://www.tesco.ie/groceries/en-IE/products/315355708,Tesco Salt & Pepper Crackers 185g,100g,€1.50,8.11,185g e,3.3g,2090.0,23.7,9.5,False
https://www.tesco.ie/groceries/en-IE/products/315060999,Flahavan's Hi8 Muesli Fruit And Nut 450G,100g,€3.50,7.78,450g ℮,5.5g,1257.0,7.3,7.6,True
https://www.tesco.ie/groceries/en-IE/products/289546804,Tesco Cocoa Powder 250G,100g,€1.99,7.96,250g e,28.3g,1524.0,21.0,19.5,False
https://www.tesco.ie/groceries/en-IE/products/303183365,Twinings Tea Bag Superblends Focus 30G,100ml,€5.39,179.67,30g,,3.0,0.0,0.0,True
https://www.tesco.ie/groceries/en-IE/products/316942283,Tesco Candy Cane Semifreddo 359g,100g,€10.00,27.86,359g e,0.6g,1272.0,24.0,2.9,False
https://www.tesco.ie/groceries/en-IE/products/312355454,ProActiv Buttery Taste Spread 450G,100g,€6.00,13.33,450g ℮,,2182.0,59.0,0.5,True
https://www.tesco.ie/groceries/en-IE/products/257305048,Gu Lemon Cheesecake 2X90g,100g,€4.50,25.0,2 x 90g ℮,0.6g,1517.0,24.0,3.7,False
https://www.tesco.ie/groceries/en-IE/products/314832226,Tesco Spaghetti Carbonara 400g,100g,€2.85,7.12,400g e,0.8g,600.0,7.2,6.1,False
https://www.tesco.ie/groceries/en-IE/products/300770239,Tesco Meals Made Easy Beef Casserole 1Kg,100g,€8.00,8.0,1kg,0.7g,402.0,2.4,14.0,False
https://www.tesco.ie/groceries/en-IE/products/309170555,Horgans Greek Halkidiki Green Olives Feta 150G,100g,€2.50,16.67,150g ℮,,916.0,21.0,3.0,False
https://www.tesco.ie/groceries/en-IE/products/292560581,Cadbury Twirl 5 Pack 107.5G (R),100g,€2.75,25.58,5 x 21.5g ℮,2.5 g,2237.0,30.0,7.3,False
https://www.tesco.ie/groceries/en-IE/products/299556506,Twinings Superblends Glow 40G,100ml,€5.39,134.75,40g,,3.0,0.0,0.0,True
https://www.tesco.ie/groceries/en-IE/products/313746747,Tesco Finest 2 Irish Angus 5Oz Ribstk Beef Burgers 284G,100g,€4.50,15.84,284g,0.5g,892.0,11.0,23.2,False
https://www.tesco.ie/groceries/en-IE/products/285314446,Tesco Finest Irish White Pudding 300G,100g,€1.05,3.5,300g,3.3g,1051.0,14.7,9.8,False
https://www.tesco.ie/groceries/en-IE/products/317410669,Tesco Buttermilk Chicken Tenders 320g,100g,€4.50,14.06,320g e,0.6g,785.0,7.4,19.6,False
https://www.tesco.ie/groceries/en-IE/products/299829501,Tesco Finest Porcini & Black Truffle Mezzelune 250G,100g,€3.75,15.0,250g e,1.3g,794.0,8.4,6.4,False
https://www.tesco.ie/groceries/en-IE/products/309201347,Horgans Hldiki Greek Green Olives With Chilli 150G,100g,€2.50,16.67,150g ℮,,925.0,22.0,2.0,False
https://www.tesco.ie/groceries/en-IE/products/250734716,Ferrero Kinder Pingui 4 X 30G,100g,€2.29,19.08,4 x 30g ℮,,1873.0,29.0,7.0,False
https://www.tesco.ie/groceries/en-IE/products/282279169,Irish Yogurts Creme Fraiche 250G,100g,€1.75,7.0,250g ℮,<0.5g,759.0,15.0,4.1,False
https://www.tesco.ie/groceries/en-IE/products/312222525,Dairypak Irish Butter 500G,100g,€2.49,4.98,500g ℮,0.5g,2264.0,60.3,0.2,False
https://www.tesco.ie/groceries/en-IE/products/303823283,Cadbury Heroes Chocolate Box 290g,100g,€6.50,22.41,290g ℮,1.4 g,2030.0,22.0,4.6,False
https://www.tesco.ie/groceries/en-IE/products/256381115,Tesco Finest Greek Yogurt 500G,100g,€3.00,6.0,500g e,0g,549.0,10.3,6.1,False
https://www.tesco.ie/groceries/en-IE/products/311277588,Kind Protein Hazelnut Dark Chocolate 50G,100g,€2.99,59.8,50g ℮,11 g,2125.0,33.0,24.0,False
https://www.tesco.ie/groceries/en-IE/products/284478495,Heinz Cream Of Chicken Cup Soup 4 Pack 68G,100g,€1.90,27.94,4 x 17g ℮,0.1g,120.0,1.0,0.5,False
https://www.tesco.ie/groceries/en-IE/products/289706302,Macroom Buffalo Mozzarella 125g,100g,€3.20,25.6,290g ℮,,951.0,20.0,11.0,False
https://www.tesco.ie/groceries/en-IE/products/256150061,Tesco Ground Mix Spice 37G,100g,€1.00,27.03,37g e,20.4g,1553.0,12.7,6.4,True
https://www.tesco.ie/groceries/en-IE/products/257797970,Tesco Bolognese Pasta Sauce Jar 500G,100g,€0.85,1.7,500g e,1.7g,165.0,0.7,1.5,True
https://www.tesco.ie/groceries/en-IE/products/274038185,Tesco Mint Imperials 200G,100g,€1.00,5.0,200g e,0.4g,1691.0,0.0,0.3,False
https://www.tesco.ie/groceries/en-IE/products/318066510,Flahavans High Protein Fortified Porridge Oats Golden Syrup Pot 45g,100g,€1.39,30.89,45g ℮,5.9g,1580.0,4.5,19.0,False
https://www.tesco.ie/groceries/en-IE/products/277182359,Old El Paso Chilli & Garlic Rice Kit 355G,100g,€4.95,13.94,355g ℮,2.8 g,879.0,1.2,4.7,False
https://www.tesco.ie/groceries/en-IE/products/307153458,Mentos Fruit Sweets 3 X 38G,100g,€1.75,15.35,3 x 38g ℮,,1648.0,1.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/314108382,Swizzels Rainbow Drops 96G,100g,€1.00,10.64,96g ℮,,1503.0,0.4,2.1,False
https://www.tesco.ie/groceries/en-IE/products/271063268,Tesco Flame Raisins 500G,100g,€4.70,9.4,500g e,4.3g,1263.0,0.4,2.1,True
https://www.tesco.ie/groceries/en-IE/products/277942716,Tesco 2 Steak Bakes 280G,100g,€1.70,6.07,280g e,2.0g,949.0,8.0,9.5,False
https://www.tesco.ie/groceries/en-IE/products/275560186,Mccolgans 16 Cocktail Sausage Rolls 288G,100g,€3.49,12.12,288g ℮,1.3g,1243.0,16.0,11.0,False
https://www.tesco.ie/groceries/en-IE/products/270887372,Dr.Oetker Wafer Daisies 10 X 2G 12 Daisies,100g,€2.65,132.5,12 x Wafer Daisies,,1508.0,0.5,0.2,True
https://www.tesco.ie/groceries/en-IE/products/260527117,Hodgins Gluten Free Sausages 454G,100g,€3.25,7.16,454g ℮,,1109.0,21.0,14.0,False
https://www.tesco.ie/groceries/en-IE/products/304786128,Schar Gluten Free Jaffa Cakes 150G,100g,€3.00,20.0,150g ℮,"2,2 g",1512.0,7.0,4.0,False
https://www.tesco.ie/groceries/en-IE/products/263161642,Tesco Fresh Dill 21G,100g,€0.99,47.14,21g,2.1g,236.0,1.1,3.5,False
https://www.tesco.ie/groceries/en-IE/products/278235814,Tesco White Chocolate Chips 100G,100g,€1.10,11.0,100g e,0.2g,2388.0,35.7,4.9,False
https://www.tesco.ie/groceries/en-IE/products/308093360,Tesco 50% Less Fat Creme Fraiche 300G,100g,€1.45,4.83,300g e,0.5g,765.0,15.0,5.1,False
https://www.tesco.ie/groceries/en-IE/products/294476706,The Tofoo Co Naked Tofu 280G,100g,€3.20,11.43,280g,1.9g,604.0,7.8,16.5,True
https://www.tesco.ie/groceries/en-IE/products/252015574,Tesco Crusty Wholemeal Bread Mix 500G,100g,€1.10,2.2,500g e,6.9g,979.0,2.7,11.6,True
https://www.tesco.ie/groceries/en-IE/products/258347309,McCain Home Chips Extra Chunky 1kg,100g,€4.99,4.99,1kg ℮,2.0,521.0,3.2,2.3,True
https://www.tesco.ie/groceries/en-IE/products/318085654,Garnacha Habanero Salsa 250g,100g,€4.95,19.8,250g ℮,4.4g,210.0,1.1,1.5,False
https://www.tesco.ie/groceries/en-IE/products/262921563,Carroll Cuisine Lasagne 350G Twin Pack,100g,€6.99,9.99,2 x 350g ℮,1.1g,597.0,6.8,6.8,False
https://www.tesco.ie/groceries/en-IE/products/277971543,Nando's Peri Peri Salt 70G,100g,€2.39,34.14,70g ℮,,680.0,3.5,4.6,True
https://www.tesco.ie/groceries/en-IE/products/266989316,Tesco Organic Italian Chopped Tomatoes 390G,100g,€0.95,2.44,390g e,0.9g,106.0,0.2,1.4,True
https://www.tesco.ie/groceries/en-IE/products/314432360,Toblerone Milk Chocolate Truffles Gift Box 180g,100g,€7.50,41.67,180g ℮,2.1 g,2359.0,36.0,5.2,False
